当前进程：0 当前进程的机器:cn10173 测试数据集:/WORK/shu_gzwang_1/dataset/rcv1/test
当前进程：9, 当前进程的机器: cn10174, 训练数据集: /WORK/shu_gzwang_1/dataset/rcv1/64/data008, 数据集样本数量: 9525, 数据集特征数量: 47236
当前进程：25, 当前进程的机器: cn10176, 训练数据集: /WORK/shu_gzwang_1/dataset/rcv1/64/data024, 数据集样本数量: 9525, 数据集特征数量: 47236
当前进程：33, 当前进程的机器: cn10177, 训练数据集: /WORK/shu_gzwang_1/dataset/rcv1/64/data032, 数据集样本数量: 9525, 数据集特征数量: 47236
当前进程：57, 当前进程的机器: cn12755, 训练数据集: /WORK/shu_gzwang_1/dataset/rcv1/64/data056, 数据集样本数量: 9525, 数据集特征数量: 47236
当前进程：41, 当前进程的机器: cn12753, 训练数据集: /WORK/shu_gzwang_1/dataset/rcv1/64/data040, 数据集样本数量: 9525, 数据集特征数量: 47236
当前进程：17, 当前进程的机器: cn10175, 训练数据集: /WORK/shu_gzwang_1/dataset/rcv1/64/data016, 数据集样本数量: 9525, 数据集特征数量: 47236
当前进程：49, 当前进程的机器: cn12754, 训练数据集: /WORK/shu_gzwang_1/dataset/rcv1/64/data048, 数据集样本数量: 9525, 数据集特征数量: 47236
当前进程：4, 当前进程的机器: cn10173, 训练数据集: /WORK/shu_gzwang_1/dataset/rcv1/64/data003, 数据集样本数量: 9525, 数据集特征数量: 47236
当前进程：2, 当前进程的机器: cn10173, 训练数据集: /WORK/shu_gzwang_1/dataset/rcv1/64/data001, 数据集样本数量: 9525, 数据集特征数量: 47236
当前进程：43, 当前进程的机器: cn12753, 训练数据集: /WORK/shu_gzwang_1/dataset/rcv1/64/data042, 数据集样本数量: 9525, 数据集特征数量: 47236
当前进程：61, 当前进程的机器: cn12755, 训练数据集: /WORK/shu_gzwang_1/dataset/rcv1/64/data060, 数据集样本数量: 9525, 数据集特征数量: 47236
当前进程：6, 当前进程的机器: cn10173, 训练数据集: /WORK/shu_gzwang_1/dataset/rcv1/64/data005, 数据集样本数量: 9525, 数据集特征数量: 47236
当前进程：42, 当前进程的机器: cn12753, 训练数据集: /WORK/shu_gzwang_1/dataset/rcv1/64/data041, 数据集样本数量: 9525, 数据集特征数量: 47236
当前进程：59, 当前进程的机器: cn12755, 训练数据集: /WORK/shu_gzwang_1/dataset/rcv1/64/data058, 数据集样本数量: 9525, 数据集特征数量: 47236
当前进程：8, 当前进程的机器: cn10173, 训练数据集: /WORK/shu_gzwang_1/dataset/rcv1/64/data007, 数据集样本数量: 9525, 数据集特征数量: 47236
当前进程：44, 当前进程的机器: cn12753, 训练数据集: /WORK/shu_gzwang_1/dataset/rcv1/64/data043, 数据集样本数量: 9525, 数据集特征数量: 47236
当前进程：58, 当前进程的机器: cn12755, 训练数据集: /WORK/shu_gzwang_1/dataset/rcv1/64/data057, 数据集样本数量: 9525, 数据集特征数量: 47236
当前进程：3, 当前进程的机器: cn10173, 训练数据集: /WORK/shu_gzwang_1/dataset/rcv1/64/data002, 数据集样本数量: 9525, 数据集特征数量: 47236
当前进程：11, 当前进程的机器: cn10174, 训练数据集: /WORK/shu_gzwang_1/dataset/rcv1/64/data010, 数据集样本数量: 9525, 数据集特征数量: 47236
当前进程：27, 当前进程的机器: cn10176, 训练数据集: /WORK/shu_gzwang_1/dataset/rcv1/64/data026, 数据集样本数量: 9525, 数据集特征数量: 47236
当前进程：45, 当前进程的机器: cn12753, 训练数据集: /WORK/shu_gzwang_1/dataset/rcv1/64/data044, 数据集样本数量: 9525, 数据集特征数量: 47236
当前进程：34, 当前进程的机器: cn10177, 训练数据集: /WORK/shu_gzwang_1/dataset/rcv1/64/data033, 数据集样本数量: 9525, 数据集特征数量: 47236
当前进程：62, 当前进程的机器: cn12755, 训练数据集: /WORK/shu_gzwang_1/dataset/rcv1/64/data061, 数据集样本数量: 9525, 数据集特征数量: 47236
当前进程：5, 当前进程的机器: cn10173, 训练数据集: /WORK/shu_gzwang_1/dataset/rcv1/64/data004, 数据集样本数量: 9525, 数据集特征数量: 47236
当前进程：10, 当前进程的机器: cn10174, 训练数据集: /WORK/shu_gzwang_1/dataset/rcv1/64/data009, 数据集样本数量: 9525, 数据集特征数量: 47236
当前进程：26, 当前进程的机器: cn10176, 训练数据集: /WORK/shu_gzwang_1/dataset/rcv1/64/data025, 数据集样本数量: 9525, 数据集特征数量: 47236
当前进程：47, 当前进程的机器: cn12753, 训练数据集: /WORK/shu_gzwang_1/dataset/rcv1/64/data046, 数据集样本数量: 9525, 数据集特征数量: 47236
当前进程：37, 当前进程的机器: cn10177, 训练数据集: /WORK/shu_gzwang_1/dataset/rcv1/64/data036, 数据集样本数量: 9525, 数据集特征数量: 47236
当前进程：63, 当前进程的机器: cn12755, 训练数据集: /WORK/shu_gzwang_1/dataset/rcv1/64/data062, 数据集样本数量: 9525, 数据集特征数量: 47236
当前进程：7, 当前进程的机器: cn10173, 训练数据集: /WORK/shu_gzwang_1/dataset/rcv1/64/data006, 数据集样本数量: 9525, 数据集特征数量: 47236
当前进程：12, 当前进程的机器: cn10174, 训练数据集: /WORK/shu_gzwang_1/dataset/rcv1/64/data011, 数据集样本数量: 9525, 数据集特征数量: 47236
当前进程：28, 当前进程的机器: cn10176, 训练数据集: /WORK/shu_gzwang_1/dataset/rcv1/64/data027, 数据集样本数量: 9525, 数据集特征数量: 47236
当前进程：46, 当前进程的机器: cn12753, 训练数据集: /WORK/shu_gzwang_1/dataset/rcv1/64/data045, 数据集样本数量: 9525, 数据集特征数量: 47236
当前进程：35, 当前进程的机器: cn10177, 训练数据集: /WORK/shu_gzwang_1/dataset/rcv1/64/data034, 数据集样本数量: 9525, 数据集特征数量: 47236
当前进程：60, 当前进程的机器: cn12755, 训练数据集: /WORK/shu_gzwang_1/dataset/rcv1/64/data059, 数据集样本数量: 9525, 数据集特征数量: 47236
当前进程：1, 当前进程的机器: cn10173, 训练数据集: /WORK/shu_gzwang_1/dataset/rcv1/64/data000, 数据集样本数量: 9525, 数据集特征数量: 47236
当前进程：13, 当前进程的机器: cn10174, 训练数据集: /WORK/shu_gzwang_1/dataset/rcv1/64/data012, 数据集样本数量: 9525, 数据集特征数量: 47236
当前进程：29, 当前进程的机器: cn10176, 训练数据集: /WORK/shu_gzwang_1/dataset/rcv1/64/data028, 数据集样本数量: 9525, 数据集特征数量: 47236
当前进程：48, 当前进程的机器: cn12753, 训练数据集: /WORK/shu_gzwang_1/dataset/rcv1/64/data047, 数据集样本数量: 9525, 数据集特征数量: 47236
当前进程：38, 当前进程的机器: cn10177, 训练数据集: /WORK/shu_gzwang_1/dataset/rcv1/64/data037, 数据集样本数量: 9525, 数据集特征数量: 47236
当前进程：64, 当前进程的机器: cn12755, 训练数据集: /WORK/shu_gzwang_1/dataset/rcv1/64/data063, 数据集样本数量: 9525, 数据集特征数量: 47236
进程总数:65
当前进程：15, 当前进程的机器: cn10174, 训练数据集: /WORK/shu_gzwang_1/dataset/rcv1/64/data014, 数据集样本数量: 9525, 数据集特征数量: 47236
当前进程：31, 当前进程的机器: cn10176, 训练数据集: /WORK/shu_gzwang_1/dataset/rcv1/64/data030, 数据集样本数量: 9525, 数据集特征数量: 47236
当前进程：39, 当前进程的机器: cn10177, 训练数据集: /WORK/shu_gzwang_1/dataset/rcv1/64/data038, 数据集样本数量: 9525, 数据集特征数量: 47236
worker的id:1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 
线程数:1
partial_barrier:16
bounded_delay:4
rho=1.000000
C=1.000000
当前进程：14, 当前进程的机器: cn10174, 训练数据集: /WORK/shu_gzwang_1/dataset/rcv1/64/data013, 数据集样本数量: 9525, 数据集特征数量: 47236
当前进程：30, 当前进程的机器: cn10176, 训练数据集: /WORK/shu_gzwang_1/dataset/rcv1/64/data029, 数据集样本数量: 9525, 数据集特征数量: 47236
当前进程：36, 当前进程的机器: cn10177, 训练数据集: /WORK/shu_gzwang_1/dataset/rcv1/64/data035, 数据集样本数量: 9525, 数据集特征数量: 47236
abs_tol=0.001000
rel_tol=0.001000
admm_iter=200
当前进程：16, 当前进程的机器: cn10174, 训练数据集: /WORK/shu_gzwang_1/dataset/rcv1/64/data015, 数据集样本数量: 9525, 数据集特征数量: 47236
当前进程：32, 当前进程的机器: cn10176, 训练数据集: /WORK/shu_gzwang_1/dataset/rcv1/64/data031, 数据集样本数量: 9525, 数据集特征数量: 47236
当前进程：40, 当前进程的机器: cn10177, 训练数据集: /WORK/shu_gzwang_1/dataset/rcv1/64/data039, 数据集样本数量: 9525, 数据集特征数量: 47236
bdcd

 #    pri_res    esp_pri   dual_res   esp_dual  objective   accuracy         time  comm_time_m   cal_time_m
当前进程：51, 当前进程的机器: cn12754, 训练数据集: /WORK/shu_gzwang_1/dataset/rcv1/64/data050, 数据集样本数量: 9525, 数据集特征数量: 47236
当前进程：50, 当前进程的机器: cn12754, 训练数据集: /WORK/shu_gzwang_1/dataset/rcv1/64/data049, 数据集样本数量: 9525, 数据集特征数量: 47236
当前进程：52, 当前进程的机器: cn12754, 训练数据集: /WORK/shu_gzwang_1/dataset/rcv1/64/data051, 数据集样本数量: 9525, 数据集特征数量: 47236
当前进程：53, 当前进程的机器: cn12754, 训练数据集: /WORK/shu_gzwang_1/dataset/rcv1/64/data052, 数据集样本数量: 9525, 数据集特征数量: 47236
当前进程：55, 当前进程的机器: cn12754, 训练数据集: /WORK/shu_gzwang_1/dataset/rcv1/64/data054, 数据集样本数量: 9525, 数据集特征数量: 47236
当前进程：54, 当前进程的机器: cn12754, 训练数据集: /WORK/shu_gzwang_1/dataset/rcv1/64/data053, 数据集样本数量: 9525, 数据集特征数量: 47236
当前进程：56, 当前进程的机器: cn12754, 训练数据集: /WORK/shu_gzwang_1/dataset/rcv1/64/data055, 数据集样本数量: 9525, 数据集特征数量: 47236
当前进程：21, 当前进程的机器: cn10175, 训练数据集: /WORK/shu_gzwang_1/dataset/rcv1/64/data020, 数据集样本数量: 9525, 数据集特征数量: 47236
当前进程：19, 当前进程的机器: cn10175, 训练数据集: /WORK/shu_gzwang_1/dataset/rcv1/64/data018, 数据集样本数量: 9525, 数据集特征数量: 47236
当前进程：23, 当前进程的机器: cn10175, 训练数据集: /WORK/shu_gzwang_1/dataset/rcv1/64/data022, 数据集样本数量: 9525, 数据集特征数量: 47236
当前进程：18, 当前进程的机器: cn10175, 训练数据集: /WORK/shu_gzwang_1/dataset/rcv1/64/data017, 数据集样本数量: 9525, 数据集特征数量: 47236
当前进程：22, 当前进程的机器: cn10175, 训练数据集: /WORK/shu_gzwang_1/dataset/rcv1/64/data021, 数据集样本数量: 9525, 数据集特征数量: 47236
当前进程：20, 当前进程的机器: cn10175, 训练数据集: /WORK/shu_gzwang_1/dataset/rcv1/64/data019, 数据集样本数量: 9525, 数据集特征数量: 47236
当前进程：24, 当前进程的机器: cn10175, 训练数据集: /WORK/shu_gzwang_1/dataset/rcv1/64/data023, 数据集样本数量: 9525, 数据集特征数量: 47236
126    0.4441     0.3043     0.1671     0.2644     0.0821     0.9776      20.9734       0.2544      20.4502
127    0.4626     0.3044     0.1192     0.2644     0.0821     0.9776      21.1370       0.2545      20.6126
128    0.4350     0.3045     0.1755     0.2644     0.0821     0.9777      21.3016       0.2545      20.7742
129    0.4179     0.3047     0.3495     0.2644     0.0822     0.9776      21.4658       0.2545      20.9367
130    0.3920     0.3048     0.1332     0.2644     0.0822     0.9777      21.6289       0.2545      21.0992
131    0.4057     0.3049     0.1206     0.2644     0.0822     0.9777      21.7928       0.2546      21.2603
132    0.3928     0.3050     0.1804     0.2644     0.0822     0.9777      21.9592       0.2546      21.4249
133    0.3485     0.3052     0.2831     0.2644     0.0822     0.9777      22.1222       0.2546      21.5865
134    0.3623     0.3053     0.1837     0.2644     0.0822     0.9777      22.2859       0.2546      21.7481
135    0.3500     0.3054     0.0996     0.2643     0.0822     0.9777      22.4503       0.2547      21.9117
136    0.3635     0.3055     0.1860     0.2643     0.0822     0.9777      22.6147       0.2547      22.0730
137    0.4262     0.3057     0.2389     0.2643     0.0822     0.9776      22.7785       0.2547      22.2352
138    0.4450     0.3058     0.1839     0.2643     0.0822     0.9776      22.9427       0.2547      22.3978
139    0.4102     0.3059     0.1331     0.2643     0.0822     0.9776      23.1063       0.2548      22.5607
140    0.4152     0.3060     0.1186     0.2643     0.0822     0.9776      23.2755       0.2587      22.7219
141    0.4017     0.3061     0.2897     0.2643     0.0822     0.9776      23.4403       0.2587      22.8863
142    0.4371     0.3063     0.1877     0.2643     0.0822     0.9777      23.6033       0.2587      23.0478
143    0.4472     0.3063     0.0784     0.2643     0.0822     0.9776      23.7673       0.2588      23.2094
144    0.3979     0.3064     0.1562     0.2643     0.0822     0.9776      23.9327       0.2588      23.3727
145    0.3807     0.3066     0.3061     0.2643     0.0822     0.9777      24.0957       0.2588      23.5345
146    0.3635     0.3067     0.1069     0.2643     0.0822     0.9777      24.2594       0.2588      23.6958
147    0.3567     0.3068     0.1223     0.2643     0.0822     0.9777      24.4238       0.2589      23.8596
148    0.3483     0.3069     0.1275     0.2642     0.0822     0.9777      24.5888       0.2589      24.0209
149    0.3505     0.3070     0.2723     0.2642     0.0822     0.9777      24.7538       0.2589      24.1846
150    0.3556     0.3071     0.1593     0.2642     0.0823     0.9777      24.9170       0.2589      24.3469
151    0.3345     0.3072     0.0930     0.2642     0.0823     0.9777      25.0809       0.2590      24.5086
152    0.3685     0.3073     0.1363     0.2642     0.0823     0.9776      25.2470       0.2590      24.6723
153    0.3826     0.3074     0.2320     0.2642     0.0823     0.9776      25.4101       0.2590      24.8346
154    0.3742     0.3075     0.1571     0.2642     0.0823     0.9776      25.5736       0.2590      24.9958
155    0.3423     0.3076     0.0971     0.2642     0.0823     0.9776      25.7380       0.2591      25.1593
156    0.3504     0.3077     0.1460     0.2642     0.0823     0.9776      25.9036       0.2591      25.3211
157    0.3840     0.3078     0.2138     0.2642     0.0823     0.9776      26.0674       0.2591      25.4826
158    0.3804     0.3080     0.1645     0.2642     0.0823     0.9776      26.2316       0.2591      25.6461
159    0.3551     0.3080     0.0975     0.2642     0.0823     0.9776      26.3954       0.2592      25.8079
160    0.3413     0.3081     0.1391     0.2642     0.0823     0.9776      26.5606       0.2592      25.9702
161    0.4045     0.3082     0.1881     0.2642     0.0823     0.9776      26.7246       0.2592      26.1326
162    0.4148     0.3084     0.1866     0.2642     0.0823     0.9776      26.8883       0.2592      26.2949
163    0.4145     0.3084     0.0461     0.2642     0.0823     0.9776      27.0527       0.2593      26.4575
164    0.4074     0.3085     0.1421     0.2641     0.0823     0.9776      27.2172       0.2593      26.6205
165    0.3419     0.3086     0.2282     0.2641     0.0823     0.9776      27.3807       0.2593      26.7818
166    0.3369     0.3087     0.1105     0.2641     0.0823     0.9775      27.5449       0.2593      26.9451
167    0.3275     0.3087     0.0674     0.2641     0.0823     0.9775      27.7084       0.2594      27.1069
168    0.3286     0.3088     0.1284     0.2641     0.0823     0.9775      27.8733       0.2594      27.2695
169    0.3065     0.3090     0.2244     0.2641     0.0823     0.9775      28.0368       0.2594      27.4312
worker统计的通信时间为:18.931231
worker统计的计算时间为:9.278401
总运行时间为:28.219905
